ID,QC_LEVEL,INFO_SOURCE,CONTACT,ORGANISATION,ORGANISATION_ID,NO_REVISION,PERSON_REVISION,TIME_EVENT,TIME_CREATION,TIME_LAST_REVISION,TIME_ACCURACY,COUNTRY,STATE,PLACE,PLACE_LOCAL_LANGUAGE,DETAILED_LOCATION,LATITUDE,LONGITUDE,PLACE_ACCURACY,SURFACE_INITIAL_LOCATION,SURFACE_CROSSED,TYPE_EVENT,PRECIPITATION_AMOUNT,MAX_6_HOUR_PRECIP,MAX_12_HOUR_PRECIP,MAX_24_HOUR_PRECIP,CONVECTIVE,TOTAL_DURATION,EXCEPT_ELEC_PHENOM,NO_INJURED,NO_KILLED,EVENT_DESCRIPTION,EXT_URL,REFERENCE,IMPACTS,CREATOR_ID,REVISOR_ID,LINK_ORG,LINK_ID,DELETED
26746,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 21:30:00,2021-11-05 22:24:31,2021-11-05 00:00:00,15M,IT,Lazio,Roma,Largo Preneste,,41.892,12.542,,LAND,LAND,PRECIP,50.0,,,,CONV,1.2,,,,,http://stormreport.meteonetwork.it/asset/photo/11837_1636151054.556.jpg https://www.meteoregionelazio.it/2021/11/05/riepilogo-sui-forti-temporali-di-mercoledi-03-novembre-ecco-quanto-accaduto-in-24-ore-di-continuo-maltempo-sul-lazio/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26746.0,N
26748,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 21:30:00,2021-11-05 22:39:05,2021-11-05 00:00:00,15M,IT,Lazio,Roma,Roma III Municipio - Via Tiburtina,,41.941,12.584,,LAND,LAND,PRECIP,45.0,,,,CONV,1.2,,,,Strade allagate dopo il passaggio del temporale con accumuli pluviometrici variabili sull''intera area tra i 40-50 mm.,https://www.meteoregionelazio.it/2021/11/05/riepilogo-sui-forti-temporali-di-mercoledi-03-novembre-ecco-quanto-accaduto-in-24-ore-di-continuo-maltempo-sul-lazio/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26748.0,N
26747,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 21:30:00,2021-11-05 22:32:19,2021-11-05 00:00:00,15M,IT,Lazio,Roma,Terzo Municipio - Montesacro,,41.948,12.534,,LAND,LAND,PRECIP,45.0,,,,CONV,1.3,,,,"Via delle isole curzolane allagamento angolo via Giovanni conti,  sottopassaggio prati fiscali per salaria chiuso dalla polizia di stato per via di un pesante allagamento, black out di semafori e illuminazione pubblica a piazzale jonio e val melaina,  black out totale dell''illuminazione pubblica a via monte cervialto, allagamento in via fracchia, allagamento via della Bufalotta compreso sottopassaggio,  allagamento esteso con chiusura della strada in via della cecchina,  allagamento in via Matteo bandello incrocio viale jonio, allagamento via pantelleria con difficoltà alla circolazione stradale, albero caduto su via nomentana ecc.",https://www.facebook.com/story.php?story_fbid=911354406185505&amp;id=118332072154413 https://www.meteoregionelazio.it/2021/11/05/riepilogo-sui-forti-temporali-di-mercoledi-03-novembre-ecco-quanto-accaduto-in-24-ore-di-continuo-maltempo-sul-lazio/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26747.0,N
26744,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 21:15:00,2021-11-05 22:10:19,2021-11-05 00:00:00,15M,IT,Lazio,Roma,Zona Piramide,,41.879,12.479,,LAND,LAND,PRECIP,64.0,,,,CONV,1.3,,,,,https://www.meteoregionelazio.it/2021/11/05/riepilogo-sui-forti-temporali-di-mercoledi-03-novembre-ecco-quanto-accaduto-in-24-ore-di-continuo-maltempo-sul-lazio/ https://www.facebook.com/MeteoLazio1/videos/4372040366241853/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26744.0,N
26743,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 21:00:00,2021-11-05 22:05:20,2021-11-05 00:00:00,15M,IT,Lazio,Roma,Mostaccino,,41.806,12.442,,LAND,LAND,PRECIP,50.0,,,,CONV,1.7,,,,133 mm/h rain rate massimo registrato sui quartieri orientali della Capitale dalla stazione meteorologica di Roma Bravetta. ,https://www.facebook.com/MeteoLazio1/videos/625375115161403/ https://www.meteoregionelazio.it/2021/11/05/riepilogo-sui-forti-temporali-di-mercoledi-03-novembre-ecco-quanto-accaduto-in-24-ore-di-continuo-maltempo-sul-lazio/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26743.0,N
26726,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 11:45:00,2021-11-03 14:54:52,2021-11-03 00:00:00,15M,IT,Campania,Marcianise,,,41.015,14.298,,LAND,LAND,PRECIP,100.0,,,,CONV,2.0,,,,,http://stormreport.meteonetwork.it/asset/photo/11802_1635951270.4793.jpg https://www.facebook.com/1507675237/videos/pcb.3144940739067021/379281820379444 https://www.facebook.com/1507675237/videos/pcb.3144940739067021/579911639971430 https://www.facebook.com/1507675237/videos/pcb.3144940739067021/621487765884906 https://scontent.fcia4-1.fna.fbcdn.net/v/t1.6435-9/252082735_10226941515273025_2210773021742423174_n.jpg?_nc_cat=111&amp;ccb=1-5&amp;_nc_sid=b9115d&amp;_nc_ohc=kfiL3dGjGLUAX9SmolU&amp;_nc_ht=scontent.fcia4-1.fna&amp;oh=25702a4398c960704cf8e1bd2fed5587&amp;oe=61A82F68 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26726.0,N
26727,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 11:45:00,2021-11-03 14:58:29,2021-11-03 00:00:00,15M,IT,Campania,Caserta,,,41.085,14.368,,LAND,LAND,PRECIP,85.0,,,,CONV,2.0,,,,Tratto tra viale dei Bersaglieri e viale Borsellino più altri disagi in città.,http://stormreport.meteonetwork.it/asset/photo/11803_1635951498.5014.jpg http://stormreport.meteonetwork.it/asset/photo/11803_1635951498.502.jpg ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26727.0,N
26725,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,2,ESSL,2021-11-03 11:00:00,2021-11-03 12:22:14,2021-11-03 14:33:48,15M,IT,Campania,Giugliano in Campania,,,40.929,14.203,3KM,,LAND,PRECIP,140.0,,,,,3.0,0.0,,,Weather Station: - CASERTA 84 mm con accumuli >100 mm nell'entroterra casertano.  ,http://stormreport.meteonetwork.it/asset/photo/11801_1635942123.9666.jpg https://www.fanpage.it/napoli/napoli-oggi-allerta-meteo-situazione-aggiornata/ https://www.meteonetwork.it/tt/stormreport/asset/photo/11798_1635949827.0338.jpg,,,VON_PRETEMP,VON_PRETEMP,ESSL,26725.0,N
26722,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,2,ESSL,2021-11-03 10:45:00,2021-11-03 11:40:32,2021-11-03 14:32:31,15M,IT,Campania,Casal di Principe,,,41.019,14.112,3KM,,LAND,PRECIP,132.0,,,,,2.7,0.0,,,,http://stormreport.meteonetwork.it/asset/photo/11798_1635939625.5445.jpg https://edizionecaserta.net/2021/11/03/prime-gocce-e-la-citta-gia-affonda-auto-bloccate-e-negozi-a-rischio-il-video/?fbclid=IwAR0KL0ziMkYo0OfvYOIjprzb7lrm71_V6Q-Vje5vL0aCTxvlNi6HTq02C_A https://www.goldwebtv.it/maltempo-la-foto-allagamenti-a-casal-di-principe-e-nell-agro-aversano.html?fbclid=IwAR3uATLigSFnPrmiUl1I_2CBSlyqIJFEtoJXZB7Ua930an_Fb8wcJ_-EKWw https://www.casertanews.it/cronaca/maltempo-allagamenti-strade-traffico-caserta-agro-aversano.html https://www.meteonetwork.it/tt/stormreport/asset/photo/11798_1635949827.0338.jpg,,,VON_PRETEMP,VON_PRETEMP,ESSL,26722.0,N
26723,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 10:30:00,2021-11-03 11:53:05,2021-11-03 00:00:00,15M,IT,Campania,Aversa,Via Roma,,40.973,14.208,,LAND,LAND,PRECIP,80.0,,,,CONV,2.2,,,,Nubifragio durante il passaggio del sistema temporalesco su tutto il Casertano. Accumuli superiori agli 80 mm rilevati dalle stazioni meteo limitrofe. ,http://stormreport.meteonetwork.it/asset/photo/11799_1635940374.8387.jpg https://www.facebook.com/100000803404709/videos/pcb.4682478358470998/275500027811305 https://www.facebook.com/100000803404709/videos/pcb.4682478358470998/4567886993318179 https://www.facebook.com/100000803404709/videos/pcb.4682478358470998/319561783312903 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26723.0,N
26724,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,2,ESSL,2021-11-03 10:30:00,2021-11-03 12:01:46,2021-11-03 14:27:30,15M,IT,Lazio,Gaeta,"Centro Storico, litorale di Serapo e area mercato",,41.211,13.571,3KM,,LAND,PRECIP,57.0,,,,,1.7,0.0,,,,http://stormreport.meteonetwork.it/asset/photo/11800_1635940897.1829.jpg https://www.facebook.com/MeteoLazio1/posts/2400984806702361 https://www.facebook.com/MeteoLazio1/posts/2400976700036505 https://www.facebook.com/MeteoLazio1/posts/2400961683371340 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26724.0,N
26728,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 08:45:00,2021-11-03 19:31:44,2021-11-03 00:00:00,15M,IT,Campania,San Cipriano d''Aversa,,,40.999,14.132,,LAND,LAND,PRECIP,95.0,,,,CONV,4.8,,,,,https://www.facebook.com/groups/737515069634033/posts/4682478358470998/ https://www.ireporters.it/piogge-e-acqua-alta-donna-bloccata-in-auto-a-san-cipriano/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26728.0,N
26730,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 08:20:00,2021-11-03 19:55:48,2021-11-03 00:00:00,15M,IT,Campania,Calvi Risorta,,,41.217,14.154,,LAND,LAND,PRECIP,136.0,,,,CONV,5.5,,,,,https://www.facebook.com/meteopugliabasilicatamolisecampania/photos/a.368034750634479/1100763004028313/ https://www.paesenews.it/?p=218274 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26730.0,N
26729,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 08:00:00,2021-11-03 19:40:29,2021-11-03 00:00:00,15M,IT,Campania,Caiazzo,,,41.194,14.368,,LAND,LAND,PRECIP,154.0,,,,CONV,7.0,,,,,https://www.facebook.com/pasqualina.perretta/videos/942850499639706 https://www.facebook.com/groups/858427844278444/permalink/4485578648229994/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26729.0,N
26731,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 08:00:00,2021-11-03 19:59:31,2021-11-03 00:00:00,15M,IT,Campania,Alvignano,,,41.242,14.338,,LAND,LAND,PRECIP,157.0,,,,CONV,7.3,,,,,https://www.facebook.com/pasqualina.perretta/videos/627807375248755 https://www.facebook.com/peppe.mingione.5/videos/297332699059958/ https://casertace.net/speciale-maltempo-il-video-anche-alvignano-in-ginocchio-per-la-pioggia/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26731.0,N
26754,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-11-03 07:00:00,2021-11-06 15:54:27,2021-11-06 00:00:00,15M,IT,Molise,Castelpizzuto,,,41.521,14.293,,LAND,LAND,PRECIP,173.0,,,,CONV,25.0,,,,,https://www.facebook.com/MeteoinMolise/posts/3167718953459722 http://www.meteoinmolise.com/maltempo-molise-castelpizzuto-isolato/43395/?fbclid=IwAR0TOJ9avJrj2DokKvN_DLo1wXUdwXgDAqrA8pXVoetQE2SmbVZJDLElLgo ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26754.0,N
26721,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-31 07:45:00,2021-10-31 20:04:45,2021-10-31 00:00:00,5M,IT,Sardegna,Alghero,,,40.567,8.324,,LAND,LAND,PRECIP,67.0,,,,CONV,4.8,,,,,https://www.facebook.com/1642662991/posts/10224780849262225/ https://www.facebook.com/100005075267161/videos/4935900206438760/ https://www.algheronews.it/forte-pioggia-su-alghero-buca-in-centro-foto/?fbclid=IwAR3f-nRmM54s7lco07hW2hgo9DfRer5-UJF2P6pblX0XVYvmvcMdQUcpJv8 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26721.0,N
49098,QC1,WWW,Nicolas Baluteau (Voluntary Observer Person),,,2,ESSL,2021-10-30 04:00:00,2021-10-30 14:36:06,2021-10-30 14:44:57,1H,FR,Région Languedoc-Roussillon,Villefort,,,44.433,3.933,3KM,,LAND,PRECIP,193.0,,,,,24.0,0.0,,,,https://www.facebook.com/lameilleureinfometeo/photos/pcb.10165758237195252/10165758236530252/,,,VOP_Baluteau,VOP_Baluteau,ESSL,49098.0,N
26621,QC1,GOV,Alessio Canessa,,,2,ESSL,2021-10-06 16:30:00,2021-10-08 19:35:36,2021-10-11 10:43:21,30M,IT,Veneto,Cavarzere,,,45.136,12.082,1KM,,LAND,PRECIP,72.4,,,,,1.0,0.0,,,146.6 mm/ 3h,,,,PUBLIC,Thilo,ESSL,26621.0,N
26604,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-06 16:00:00,2021-10-07 16:03:04,2021-10-07 00:00:00,30M,IT,Veneto,Albignasego,,,45.346,11.868,,LAND,LAND,PRECIP,,,,,CONV,,,,,,http://stormreport.meteonetwork.it/asset/photo/11604_1633622225.1799.jpg http://stormreport.meteonetwork.it/asset/photo/11604_1633622568.0823.jpg https://www.facebook.com/photo/?fbid=4007309519375673&amp;set=gm.4676134559111745 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26604.0,N
26635,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-06 14:00:00,2021-10-11 20:20:11,2021-10-11 00:00:00,15M,IT,Veneto,Cavarzere,,,45.135,12.105,,LAND,LAND,PRECIP,160.0,,,,CONV,5.0,,,,,https://www.polesine24.it/home/2021/10/06/gallery/maltempo-diverse-strade-finiscono-allagate-127896/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26635.0,N
26605,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-06 13:50:00,2021-10-07 16:31:44,2021-10-07 00:00:00,5M,IT,Veneto,Abano Terme,,,45.359,11.788,,LAND,LAND,PRECIP,133.0,,,,CONV,4.3,,,,,http://stormreport.meteonetwork.it/asset/photo/11607_1633623809.4386.jpg https://www.facebook.com/sabrina.benso.1/videos/4284643621630908 https://www.facebook.com/groups/533851453444456/permalink/2015465771949676/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26605.0,N
5200,QC0+,WWW,Mario Sekulic (Voluntary Observer Person),,,1,ESSL,2021-10-06 13:00:00,2021-10-06 14:12:02,2021-10-06 14:12:02,5M,HR,Splitsko-Dalmatinska,Zaostrog,,,43.142,17.282,1KM,,LAND,PRECIP,152.0,,,,,13.5,0.0,,,"heavy rain; AWS reported 152 mm in 13,5 hours;",,"aws report; Pljusak.com, 6 OCT 2021;",,VOP_Sekulic,VOP_Sekulic,ESSL,5200.0,N
5201,QC0+,WWW,Mario Sekulic (Voluntary Observer Person),,,1,ESSL,2021-10-06 13:00:00,2021-10-06 14:12:32,2021-10-06 14:12:32,5M,HR,Splitsko-Dalmatinska,Vrgorac,,,43.206,17.371,1KM,,LAND,PRECIP,135.0,,,,,13.5,0.0,,,"heavy rain; AWS reported 135 mm in 13,5 hours;",,"aws report; Pljusak.com, 6 OCT 2021;",,VOP_Sekulic,VOP_Sekulic,ESSL,5201.0,N
5997,QC1,"WWW,DMGEYEWTN,DMGPHOTO",Bas van der Ploeg (Voluntary Observer Person),,,1,ESSL,2021-10-06 09:14:00,2021-10-06 12:45:47,2021-10-06 12:45:47,15M,NL,Zuid-Holland,Gouda,,,52.017,4.708,3KM,,LAND,PRECIP,,,,,,,0.0,,,Shops and houses were flooded.,https://www.omroepwest.nl/nieuws/4465532/grote-wateroverlast-in-gouda-na-wolkbreuk,"grote-wateroverlast-in-gouda-na-wolkbreuk, omroepwest.nl, 6 okt 2021",H8,VOP_Ploeg,VOP_Ploeg,ESSL,5997.0,N
26580,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-06 08:00:00,2021-10-06 19:48:03,2021-10-06 00:00:00,15M,IT,Toscana,Carrara,,,44.112,10.095,,LAND,LAND,PRECIP,107.0,,,,CONV,4.5,,,,,https://www.lagazzettadimassaecarrara.it/cronaca/2021/10/violento-temporale-tra-sarzana-e-carrara-forti-disagi/?fbclid=IwAR0yGrdIGc4NzHr_gsdI6bMm3PS-7JDrEOijjvHXKx7GDKmCV2xj5AlPF_4 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26580.0,N
26582,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-06 06:00:00,2021-10-06 19:48:34,2021-10-06 00:00:00,30M,IT,Puglia,Otranto,,,40.144,18.491,,LAND,LAND,PRECIP,101.0,,,,CONV,4.0,,,,,https://www.facebook.com/watch/?ref=saved&amp;v=564264801478068 https://www.facebook.com/groups/SeidiOtrantose/permalink/2003533106488813/ https://www.facebook.com/SUPERMETEO.CentroMeteoSalento/posts/6566711550013362 https://www.facebook.com/watch/?ref=saved&amp;v=457553852218555 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26582.0,N
5199,QC1,"WWW,EYEWTN,WXSVC",Mario Sekulic (Voluntary Observer Person),,,1,ESSL,2021-10-06 00:00:00,2021-10-06 14:05:05,2021-10-06 14:05:05,5M,HR,Zadarska,Zadar - Zemunik,,,44.107,15.381,1KM,,LAND,PRECIP,96.0,,,,,6.0,0.0,,,heavy rain;,,"ws report, Ogimet.com, 6 OCT 2021;",,VOP_Sekulic,VOP_Sekulic,ESSL,5199.0,N
26556,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-10-05 16:50:00,2021-10-06 08:34:07,2021-10-06 08:34:07,15M,IT,Campania,Posillipo,,,40.817,14.217,3KM,,LAND,PRECIP,66.5,,,,,1.5,0.0,,,,,"PWS INAPLE8 report; reported v. wunderground.com, 05 OCT 2021; ",,Thilo,Thilo,ESSL,26556.0,N
26547,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-05 15:45:00,2021-10-05 21:20:22,2021-10-05 00:00:00,15M,IT,Campania,Napoli,,,40.822,14.126,,LAND,LAND,PRECIP,103.0,,,,CONV,1.5,,,,,https://www.facebook.com/watch/?ref=saved&amp;v=387558126414026 https://www.facebook.com/groups/858427844278444/permalink/4393400027447857/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26547.0,N
26558,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-10-05 15:40:00,2021-10-06 08:39:05,2021-10-06 08:39:05,15M,IT,Campania,Guantai,,,40.863,14.204,3KM,,LAND,PRECIP,63.2,,,,,1.0,0.0,,,,,"PWS INAPLE14 report; reported v. wunderground.com, 05 OCT 2021; ",,Thilo,Thilo,ESSL,26558.0,N
26555,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,2,ESSL,2021-10-05 15:35:00,2021-10-06 08:32:00,2021-10-06 08:34:23,15M,IT,Campania,Pianura,,,40.867,14.183,3KM,,LAND,PRECIP,80.0,,,,,1.0,0.0,,,,,"PWS INAPLE3 report; reported v. wunderground.com, 05 OCT 2021; ",,Thilo,Thilo,ESSL,26555.0,N
26577,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-05 13:45:00,2021-10-06 18:55:26,2021-10-06 00:00:00,5M,IT,Campania,Pozzuoli,,,40.843,14.092,,LAND,LAND,PRECIP,74.0,,,,CONV,3.5,,,,,https://www.facebook.com/groups/533851453444456/permalink/2015228675306719/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26577.0,N
26616,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-05 13:00:00,2021-10-08 10:45:56,2021-10-08 00:00:00,30M,IT,Campania,Arzano,Via Annunziata,,40.911,14.272,,LAND,LAND,PRECIP,70.0,,,,CONV,3.3,,,,,http://stormreport.meteonetwork.it/asset/photo/11614_1633689946.6699.jpg https://www.facebook.com/ArzanoNews/posts/276081394519722 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26616.0,N
26597,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-05 12:00:00,2021-10-07 15:11:50,2021-10-05 00:00:00,15M,IT,Lazio,Latina,,,41.473,12.908,,LAND,LAND,PRECIP,70.0,,,,CONV,0.5,,,,,https://www.meteoregionelazio.it/2021/10/05/primo-peggioramento-di-stampo-autunnale-nel-lazio-con-un-downburst-a-roma-e-danni-per-il-maltempo-dati/ https://www.facebook.com/watch/?v=406992871005566 https://www.facebook.com/watch/?ref=saved&amp;v=1119722021892972 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26597.0,N
26596,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-05 11:00:00,2021-10-07 15:11:42,2021-10-05 00:00:00,5M,IT,Lazio,Lariano,,,41.703,12.808,,LAND,LAND,PRECIP,31.0,,,,CONV,0.7,,,,,https://www.facebook.com/watch/?ref=saved&amp;v=356664712863613 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26596.0,N
26595,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-05 08:45:00,2021-10-07 15:11:33,2021-10-05 00:00:00,5M,IT,Lazio,Ardea,Tor San Lorenzo,,41.578,12.543,,LAND,LAND,PRECIP,35.0,,,,CONV,1.8,,,,Video nei commenti,http://stormreport.meteonetwork.it/asset/photo/11565_1633618586.037.jpg https://www.facebook.com/watch/?ref=saved&amp;v=356664712863613 ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26595.0,N
26591,QC1,"WWW,EYEWTN,DMGEYEWTN,SPTR,EVTPHOTO",MeteoNetwork Pretemp,MeteoNetwork - Pretemp,,1,,2021-10-05 08:30:00,2021-10-07 15:10:48,2021-10-07 00:00:00,15M,IT,Lazio,Roma,Lido di Ostia,,41.731,12.286,,LAND,LAND,PRECIP,50.0,,,,CONV,0.5,,,,,https://www.leggo.it/italia/roma/maltempo_roma_strade_fiumi_ostia_allagamenti_traffico_tilt-6238154.html https://www.ilmessaggero.it/video/roma/roma_ostia_maltempo_allagamenti_via_paolo_orlando-6238062.html https://www.meteoregionelazio.it/2021/10/05/primo-peggioramento-di-stampo-autunnale-nel-lazio-con-un-downburst-a-roma-e-danni-per-il-maltempo-dati/ ,,,VON_PRETEMP,VON_PRETEMP,ESSL,26591.0,N
26560,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,1,ESSL,2021-10-05 06:00:00,2021-10-06 11:57:49,2021-10-06 11:57:49,15M,IT,Piemonte,Piedicavallo,,,45.69,7.955,3KM,,LAND,PRECIP,112.0,,,,,7.0,0.0,,,,https://kachelmannwetter.com/at/messwerte/torino/niederschlagssumme-12h/20211005-0600z.html,"Ws. report on Kachelmannwetter.com, 5 Oct 2021.",,Gabriel,Gabriel,ESSL,26560.0,N
26559,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,2,ESSL,2021-10-05 05:00:00,2021-10-06 11:52:44,2021-10-06 11:58:39,15M,IT,Piemonte,Graglia,,,45.559,7.978,3KM,,LAND,PRECIP,88.0,,,,,2.0,0.0,,,,https://kachelmannwetter.com/at/messwerte/torino/niederschlagssumme-12h/20211005-0600z.html,"Ws. report on Kachelmannwetter.com, 5 Oct 2021.",,Gabriel,Gabriel,ESSL,26559.0,N
26557,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-10-05 04:20:00,2021-10-06 08:35:41,2021-10-06 08:35:41,15M,IT,Campania,Bacoli,,,40.819,14.065,3KM,,LAND,PRECIP,40.5,,,,,1.0,0.0,,,,,"PWS IBACOL4 report; reported v. wunderground.com, 05 OCT 2021; ",,Thilo,Thilo,ESSL,26557.0,N
26561,QC1,"WWW,NWSP",Gabriel Strommer (ESWD management),,,1,ESSL,2021-10-05 00:00:00,2021-10-06 12:29:23,2021-10-06 12:29:23,15M,IT,Piemonte,Verbania,,,45.925,8.557,5KM,,LAND,PRECIP,116.0,,,,,4.0,0.0,,,,https://kachelmannwetter.com/at/messwerte/verbano-cusio-ossola/niederschlagssumme-12h/20211005-0600z.html,"Ws. report on Kachelmannwetter.com, 5 Oct 2021.",,Gabriel,Gabriel,ESSL,26561.0,N
26554,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-10-04 18:40:00,2021-10-06 08:27:18,2021-10-06 08:27:18,15M,IT,Piemonte,Bracchi,,,44.535,8.308,3KM,,LAND,PRECIP,52.3,,,,,2.0,0.0,,,,,"PWS ISPIGN1 report; reported v. wunderground.com, 04 OCT 2021; ",,Thilo,Thilo,ESSL,26554.0,N
26553,QC0+,WWW,Thilo Kühne (ESWD management/ESSL Team),,,1,ESSL,2021-10-04 18:30:00,2021-10-06 08:25:30,2021-10-06 08:25:30,30M,IT,Piemonte,Merana,,,44.519,8.298,3KM,,LAND,PRECIP,52.6,,,,,2.0,0.0,,,,,"PWS IMERAN2 report; reported v. wunderground.com, 04 OCT 2021; ",,Thilo,Thilo,ESSL,26553.0,N
